Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:18:08.478986,    5.642624,101121.400382,   23.858410,   51.891967,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.800000,    6.000000,    0.049703,   -0.337026,    0.032701,    0.389259,    0.000000,    0.000000,   43.820312,   -0.426576,    0.459864,   -1.343016,   -2.186306,   -1.169591,   -2.003018,   -0.280685,   -0.768084,   -1.318359,   -0.918906,   -3.468089,   -0.495617,   -2.188361,   -1.170824,   -0.102329,   -0.487398,   -0.387946,   -0.163973,   -1.208222,   -1.283838,   -0.081370,   -0.358357,   -1.554250,   -0.409727,   -1.959456,    2.779321,    2.229867,    0.084658,    0.126165,   -0.271644,   -0.981783,   -2.522471,   -2.851444,   -0.844098,   -1.307468,   -0.796440,   -1.850963,    0.092877,   -0.281918,    1.790962,   -0.182466,   -2.419731,   -1.039317,   -0.064110,   -5.050489,  -24.525969,   -6.078094,   -5.658299,   -6.069310,   -4.700455,   -5.738231,   -4.557158,   -3.896309,   -6.094841,   -4.981654,   -8.079879,   -5.272305,   -6.058368,   -5.139462,   -6.415492,   -6.520698,   -6.436862,   -5.971656,   -7.654536
Mult,SI,251114 12:18:08.488806,    5.643818,101121.400382,   23.981484,   51.569357,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.121454,   -0.291792,    0.048827,    0.414783,    0.000000,    0.000000,   43.820312,   -0.390412,   -1.868634,   -1.109180,   -1.423154,   -0.572878,    0.594659,   -1.033975,    0.315206,   -2.320279,   -0.884385,   -0.264658,   -0.805070,   -0.653426,    1.896168,   -0.729864,   -0.530549,   -0.207535,    0.079726,   -0.568768,   -1.477811,   -0.367398,   -1.005618,   -1.838634,   -2.079456,   -0.233425,   -0.278631,    1.408359,    0.361234,    0.147124,   -2.734115,    0.198083,   -1.066030,   -0.034623,   -1.909190,    1.373633,   -2.882882,    1.848497,   -0.824385,    0.594248,   -1.356989,   -3.228089,   -0.576987,   -2.239114,   -1.665620,   -5.774806,  -25.012630,   -6.226245,   -6.674808,   -6.553010,   -6.438917,   -6.093711,   -7.375725,   -7.149466,   -9.124128,   -8.947210,   -6.453300,   -4.564735,   -6.325492,   -5.462579,   -5.882066,   -6.463164,   -7.238645,   -5.486312,   -5.130421
Mult,SI,251114 12:18:08.498806,    5.646301,101121.400382,   24.206141,   51.957573,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.029716,   -0.430795,    0.020050,    0.091793,    0.000000,    0.000000,   43.820312,    0.225206,   -2.053566,   -1.042194,   -0.964933,   -2.576717,   -1.502880,   -0.666988,   -2.078223,   -0.910687,   -0.404795,   -0.913152,   -0.159452,   -0.938221,    0.514522,   -0.075206,   -1.785620,    0.641097,   -0.654248,   -0.522741,   -0.754111,   -1.685757,   -0.559727,   -5.318230,   -0.600412,    0.010685,    1.719866,    1.256304,   -1.635209,    0.442604,   -1.956168,   -1.647538,   -0.489864,   -0.518426,    1.552349,   -0.423494,   -1.014249,   -0.549042,    0.085069,   -2.473978,    0.860550,    2.040415,   -2.201511,   -0.637399,   -0.421234,   -7.127069,  -25.051342,   -5.682751,   -5.290901,   -5.861210,   -4.414427,   -7.773714,   -6.393300,   -6.668643,   -6.340389,   -6.397410,   -5.531107,   -4.126241,   -8.405359,   -5.885868,   -6.145903,   -5.448093,   -5.198230,   -4.220967,   -5.052339
Mult,SI,251114 12:18:08.508806,    5.644704,101121.400382,   24.060845,   51.735490,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.090423,   -0.376901,    0.048865,   -0.139312,    0.000000,    0.000000,   43.820312,   -0.595892,   -2.966718,   -1.555072,   -2.904663,   -1.781921,    2.033840,   -0.631234,   -1.596989,   -0.106850,    0.363699,    0.018493,    0.049315,   -1.496715,   -1.258359,   -2.240141,   -0.433973,   -0.175069,   -1.276030,   -1.384523,   -1.574387,   -2.089319,   -2.850417,   -2.233155,   -1.279729,   -0.324247,   -2.651101,   -0.185343,   -0.005753,   -0.677262,   -1.175345,   -2.010415,   -0.607809,   -0.330309,   -1.250242,   -0.201781,   -0.731508,   -1.740003,    0.610275,   -0.332055,   -0.478357,    1.197126,   -1.764661,   -1.840072,    1.165893,   -6.826863,  -25.502057,   -5.721176,   -6.470561,   -4.733485,   -5.289257,   -6.438095,   -4.340223,   -7.151932,   -2.977095,   -4.984530,   -6.610698,   -5.172339,   -6.294259,   -2.997848,   -6.070286,   -4.571927,   -5.786724,   -6.386109,   -6.779192
Mult,SI,251114 12:18:08.518806,    5.643598,101121.400382,   23.956089,   51.723586,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.096240,   -0.309122,    0.038599,   -0.102187,    0.000000,    0.000000,   43.820312,   -1.350414,   -4.000693,   -0.925070,    1.330688,   -0.897536,    1.600688,   -0.995755,   -2.565622,   -2.325210,   -0.879043,    1.040550,   -1.532469,   -1.829182,    0.811234,   -1.805346,   -0.736851,   -0.686714,   -0.584796,   -1.834113,   -2.056031,   -2.732060,   -0.263014,   -2.775622,    0.228905,   -0.403562,   -1.310551,    0.723289,   -3.809391,   -1.452332,   -0.916851,   -0.459864,   -0.738495,    0.226131,    0.188708,    0.321576,   -1.116578,   -1.210687,   -3.493569,    1.834524,   -0.861783,    0.277398,   -0.750823,    0.493974,   -2.873019,   -5.483025,  -24.888199,   -7.247686,   -5.757751,   -4.370711,   -6.029498,   -4.156036,   -6.132983,   -7.692344,   -3.259733,   -6.434396,   -6.092478,   -3.826549,   -5.937546,   -7.139192,   -7.089466,   -7.426864,   -6.822753,   -5.726313,   -7.493029
Mult,SI,251114 12:18:08.528806,    5.645350,101121.400382,   24.123738,   51.688005,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,   -0.003085,   -0.325198,    0.028219,   -0.059493,    0.000000,    0.000000,   43.820312,   -2.798636,    0.347672,    0.877399,   -2.743567,   -1.067673,    1.214386,   -0.522741,    0.158630,   -0.827673,   -3.576582,    0.045206,   -0.778358,   -1.190961,    0.850687,   -1.868223,   -0.836303,   -0.961646,    0.152055,   -2.159593,    0.614796,   -0.400275,   -0.687536,   -2.136580,   -0.856851,   -3.273705,   -0.218631,    1.182742,   -1.391510,   -2.105758,   -1.940552,    1.190139,   -1.191783,    0.919522,    1.700282,   -0.557056,   -1.727675,   -2.306717,    1.317126,    0.264658,   -0.434795,   -2.388087,   -2.705348,   -0.836919,   -1.447400,   -6.799329,  -23.151703,   -5.053983,   -2.594594,   -5.222784,   -5.093024,   -5.360148,   -2.881393,   -6.902069,   -2.340416,   -6.386109,   -4.179460,   -4.312200,   -6.558506,   -5.629634,   -6.845356,   -6.924671,   -5.737820,   -5.011859,   -5.478093
Mult,SI,251114 12:18:08.538806,    5.643174,101121.400382,   23.913301,   51.805594,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.121022,   -0.307920,    0.051117,    0.261177,    0.000000,    0.000000,   43.812500,   -0.743837,   -0.039041,    0.066575,   -1.157263,   -1.084112,   -2.333429,   -0.628768,   -0.983838,    1.811510,   -0.232603,   -0.328357,   -1.236167,   -1.342605,   -1.223838,   -0.289727,   -0.256850,   -0.902468,   -1.165893,   -2.148497,   -0.665344,   -2.512608,   -1.419455,   -4.050830,   -3.326308,   -0.505069,    0.884385,   -0.359179,    0.478974,   -1.703839,   -0.530138,   -0.613974,   -1.605620,   -1.021029,    0.818080,   -1.075071,    0.542056,   -1.956168,    0.295891,   -2.160004,   -0.864659,    1.165893,    1.531647,   -1.104865,    1.367263,   -5.758368,  -26.118680,   -7.242138,   -4.959462,   -4.345385,   -3.458226,   -6.340287,   -5.116962,   -7.436316,   -6.791520,   -6.773438,   -4.577680,   -5.413778,   -6.255218,   -4.234323,   -5.227819,   -7.314672,   -5.861929,   -6.407889,   -7.040151
Mult,SI,251114 12:18:08.548806,    5.643980,101121.400382,   23.990016,   51.799245,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.048961,   -0.392354,    0.020164,    0.084368,    0.000000,    0.000000,   43.812500,   -1.091509,   -1.226715,    1.248085,    0.934933,   -3.233431,   -1.033153,    0.388357,   -0.225206,   -1.256715,    2.160415,   -1.895757,   -1.119865,   -0.504659,   -1.768771,   -0.610275,   -1.898634,   -2.526991,   -0.576576,   -0.918495,   -0.544522,   -2.224114,   -1.468359,   -2.533978,   -3.721651,   -2.552060,   -1.837401,    0.421234,    0.218836,   -0.130274,   -0.305754,   -0.122877,   -1.186441,   -0.034623,   -1.239480,    1.403016,   -0.572878,    0.272877,    0.002466,   -1.643017,   -1.308085,   -0.991235,   -1.042194,    0.542467,   -0.461097,   -6.317478,  -25.242135,   -7.412480,   -4.575420,   -3.029235,   -6.604328,   -4.640146,   -4.565557,   -7.686591,   -6.688678,   -4.767955,   -5.568504,   -5.227819,   -5.310832,   -4.849838,   -6.081382,   -7.372206,   -6.417958,   -6.268780,   -5.963437
Mult,SI,251114 12:18:08.558806,    5.646330,101121.400382,   24.206207,   52.046195,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.049714,   -0.360841,    0.049943,   -0.038146,    0.000000,    0.000000,   43.812500,   -0.941098,   -0.868358,   -0.309453,    0.242055,   -1.100550,    0.964522,   -1.751921,    1.250139,   -1.982470,   -0.272466,   -1.516852,   -0.098630,   -2.334662,    0.157398,   -1.634387,   -1.128495,    1.742880,   -0.565892,   -0.726166,   -1.173701,   -1.529592,   -0.499727,    0.268768,   -0.365754,   -0.442193,   -0.169315,   -0.429864,   -0.646645,   -0.498494,   -0.804659,   -1.324112,   -1.969730,   -0.099144,   -1.064655,   -0.621166,   -2.443977,   -0.512467,   -0.170959,    0.082192,   -0.850687,    2.028908,   -2.030552,   -0.329590,   -1.555072,   -8.421387,  -25.640313,   -6.308643,   -3.807336,   -4.455060,   -4.602235,   -6.096587,   -5.035798,   -7.595769,   -7.057000,   -5.958710,   -5.683162,   -3.973672,   -7.379604,   -5.796792,   -3.624254,   -7.770426,   -7.476179,   -7.403234,   -8.376592
Mult,SI,251114 12:18:08.568806,    5.646545,101121.400382,   24.229089,   51.964848,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.063184,   -0.214064,    0.029428,    0.005477,    0.000000,    0.000000,   43.812500,   -0.988769,   -0.918495,   -0.292603,   -3.393705,   -1.735894,   -1.986168,   -1.972196,   -0.628357,    1.455619,    0.528083,    0.574522,   -0.130274,   -2.627265,   -0.157398,   -1.732195,   -0.734385,    0.638631,   -1.128495,   -0.899591,   -1.415756,   -0.290138,   -0.078082,    0.805892,   -1.691921,   -1.160961,   -2.312470,    1.797538,   -0.389179,   -0.962468,   -0.055069,   -0.757399,   -2.988499,   -1.074865,    0.624428,   -1.246030,   -0.909454,   -0.812878,   -1.043016,   -1.759730,   -1.811099,   -0.713015,   -1.313838,   -1.711853,   -2.067949,   -5.570970,  -24.564681,   -5.646998,   -6.086519,   -4.966911,   -6.088368,   -8.611250,   -6.510861,   -6.623027,   -6.611623,   -5.494326,   -6.238780,   -6.015937,   -6.856452,   -3.524185,   -5.907546,   -6.154944,   -8.021112,   -8.303030,   -4.753160
Mult,SI,251114 12:18:08.578806,    5.643761,101121.400382,   23.969647,   51.787473,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.078887,   -0.393211,    0.034296,   -0.257185,    0.000000,    0.000000,   43.812500,   -1.069317,   -0.162329,   -1.490962,   -0.987536,   -2.713978,   -1.277674,   -0.397398,   -0.793563,    0.281918,   -0.754522,    0.087534,   -0.857673,   -1.502058,   -2.351101,   -0.485343,    0.097397,   -1.667675,   -1.726031,   -2.522471,   -0.097808,   -0.701919,   -0.910687,   -1.787675,   -0.341508,    1.761373,    0.060000,   -0.574111,    0.665138,   -1.089454,   -0.702741,   -0.843700,   -1.000687,   -3.216993,    1.189253,   -1.203290,   -2.166580,    0.051370,   -0.968221,    0.799728,   -1.057810,   -0.301644,    3.234253,   -3.963501,    1.044249,   -4.943229,  -24.089080,   -5.635902,   -4.227337,   -4.283485,   -5.070524,   -6.695767,   -5.699138,   -7.791796,   -8.067756,   -6.679534,   -6.278643,   -5.308367,   -7.433028,   -6.027957,   -7.126042,   -4.430146,   -5.360148,   -6.705219,   -7.549330
Mult,SI,251114 12:18:08.588626,    5.645449,101121.400382,   24.120894,   52.102410,   18.775952,    0.000000,  200.000000,   13.500000,    0.200000,    4.900000,    6.000000,    0.127189,   -0.384519,    0.047711,    0.098290,    0.000000,    0.000000,   43.812500,   -2.138634,   -2.734526,   -0.710549,    0.870002,   -2.196991,   -0.352603,   -1.022879,    0.611919,   -1.837812,   -2.543019,   -0.044795,    0.438494,   -0.121644,   -1.398496,    0.984249,    0.550686,   -0.441782,    0.486987,   -1.552606,    0.289316,   -0.273699,   -2.673704,   -1.341783,   -1.683702,   -1.542332,    1.209454,   -1.131783,    0.845755,   -0.143425,   -0.452056,    0.151233,   -1.320003,   -1.719866,    1.630354,   -1.091098,   -1.183975,    0.494385,    0.647673,   -2.571786,   -0.777536,   -0.500138,   -5.233161,    1.346099,   -2.340005,   -5.312271,  -24.849489,   -6.234464,   -6.873712,   -4.640660,   -6.996897,   -6.435218,   -5.424848,   -7.305631,   -7.065630,   -5.830491,   -6.604945,   -6.596417,   -4.295762,   -6.618404,   -6.750013,   -5.808505,   -5.635491,   -6.339670,   -7.455220
